,kepid,kepoi_name,kepler_name,koi_disposition,koi_vet_stat,koi_vet_date,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_disp_prov,koi_comment,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_time0,koi_time0_err1,koi_time0_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_parm_prov,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_tce_delivname,koi_quarters,koi_bin_oedp_sig,koi_trans_mod,koi_model_dof,koi_model_chisq,koi_datalink_dvr,koi_datalink_dvs,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err
4066,10525049,K04252.01,,CANDIDATE,Done,8/16/18,CANDIDATE,0.999,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,15.5714121,0.000108,-0.000108,136.58529,0.00567,-0.00567,2454969.585,0.00567,-0.00567,0,,,,,,0.312,0.139,-0.312,2.294,0.222,-0.222,,,,174,17.2,-17.2,0.011886,0.00075,-0.000729,9.70376,5.5205,-4.40967,LS+MCMC,0.72,0.05,-0.04,0.1022,,,89.64,,,399,,,5.98,1.27,-1.14,49.9,14.2,-14.2,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2575,0.4768,q1_q17_dr25_koi,4.1418934,11.720894,13,1,82,1,q1_q17_dr25_tce,1.11E+31,0.3678,Mandel and Agol (2002 ApJ 580 171),,,010/010525/010525049/dv/kplr010525049-20160209194854_dvr.pdf,010/010525/010525049/dv/kplr010525049-001-20160209194854_dvs.pdf,3872,77,-84,4.714,0.027,-0.03,0.12,0.15,-0.15,0.557,0.033,-0.033,0.585,0.028,-0.038,,,,q1_q17_dr25_stellar,287.36404,47.78521,13.977,15.392,14.032,13.371,12.916,11.706,11.016,10.871,0.447,19.157604,2.40E-05,47.78547,0.00024,0.03,0.87,0.93,0.86,-4.00E-05,0.00014,-9.00E-05,0.00014,-0.48,0.45,-0.04,0.42,0.48,0.47,-0.72,0.37,0.46,0.42,0.85,0.39
4122,8733898,K02842.03,Kepler-446 c,CONFIRMED,Done,8/16/18,CANDIDATE,0.947,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.036208739,7.24E-06,-7.24E-06,134.06146,0.00265,-0.00265,2454967.061,0.00265,-0.00265,0,,,,,,0.111,0.328,-0.111,0.9324,0.0522,-0.0522,,,,1820,87.7,-87.7,0.039143,0.00167,-0.00113,34.87047,4.50186,-14.04306,LS+MCMC,1.4,0.17,-0.15,0.0283,,,89.75,,,520,,,17.31,6.27,-4.44,25.71,3.3,-3.3,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3775,0.3402,q1_q17_dr25_koi,4.2546854,18.237106,26,3,154,2,q1_q17_dr25_tce,1.00E+25,0.6128,Mandel and Agol (2002 ApJ 580 171),,,008/008733/008733898/dv/kplr008733898-20160209194854_dvr.pdf,008/008733/008733898/dv/kplr008733898-002-20160209194854_dvs.pdf,3464,69,-55,4.923,0.044,-0.044,-0.14,0.15,-0.15,0.328,0.04,-0.036,0.328,0.053,-0.043,,,,q1_q17_dr25_stellar,282.25021,44.921108,16.257,17.943,16.794,15.534,14.929,13.591,13.075,12.827,0.005,18.816669,1.90E-05,44.92145,0.0002,-0.45,0.72,1.21,0.71,0,0.0013,-0.0019,0.0013,-0.54,0.3,0,0.26,0.54,0.3,-0.77,0.34,-0.08,0.31,0.78,0.34
4442,6197344,K04463.01,,CANDIDATE,Done,8/16/18,CANDIDATE,0.926,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,36.7614011,0.000964,-0.000964,137.7551,0.0286,-0.0286,2454970.755,0.0286,-0.0286,0,,,,,,0.984,0.042,-0.752,15.982,0.763,-0.763,,,,161,10.5,-10.5,0.01687,0.00287,-0.00608,0.0014,0.1813,-0.00566,LS+MCMC,1.52,0.24,-0.19,0.2,,,77.77,,,475,,,12,6.54,-3.94,4.64,2.3,-2.3,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2075,0.49,q1_q17_dr25_koi,4.7701316,12.670772,16.2,1,32,1,q1_q17_dr25_tce,1.11E+28,0.0468,Mandel and Agol (2002 ApJ 580 171),,,006/006197/006197344/dv/kplr006197344-20160209194854_dvr.pdf,006/006197/006197344/dv/kplr006197344-001-20160209194854_dvs.pdf,5305,185,-185,4.504,0.09,-0.11,-0.16,0.3,-0.3,0.823,0.132,-0.099,0.789,0.113,-0.061,,,,q1_q17_dr25_stellar,289.41428,41.51004,15.598,15.483,15.637,14.638,14.451,12.895,12.549,12.545,0.05,19.294247,2.20E-05,41.50995,0.00018,-1.58,0.88,-0.31,0.65,3.00E-05,0.00014,0.00013,0.0001,-0.76,0.86,0.34,0.6,0.84,0.81,-1.15,0.82,0.53,0.57,1.27,0.76
4636,11497958,K01422.04,Kepler-296 A f,CONFIRMED,Done,8/16/18,CANDIDATE,0.927,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,63.3354719,0.000927,-0.000927,162.6161,0.0111,-0.0111,2454995.616,0.0111,-0.0111,0,,,,,,0.029,0.422,-0.029,3.651,0.251,-0.251,,,,983,83.8,-83.8,0.028278,0.00171,-0.00148,11.9174,1.37717,-6.0308,LS+MCMC,1.18,0.15,-0.18,0.2279,,,89.99,,,202,,,0.39,0.15,-0.13,136.2,15.7,-15.7,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3775,0.3402,q1_q17_dr25_koi,5.675177,9.098771,13,5,15,5,q1_q17_dr25_tce,1.11E+31,0.9458,Mandel and Agol (2002 ApJ 580 171),,,011/011497/011497958/dv/kplr011497958-20160209194854_dvr.pdf,011/011497/011497958/dv/kplr011497958-005-20160209194854_dvs.pdf,3526,71,-78,4.866,0.066,-0.044,-0.08,0.15,-0.15,0.383,0.048,-0.058,0.394,0.055,-0.067,,,,q1_q17_dr25_stellar,286.54001,49.437328,15.921,17.617,16.09,15.194,14.726,13.391,12.807,12.6,0.608,19.102674,3.70E-05,49.43745,0.00031,0.2,1.3,0.4,1.1,-0.0002,0.0012,-0.0005,0.001,-0.19,0.24,0.27,0.39,0.32,0.37,-0.27,0.31,0.21,0.37,0.35,0.37
4713,2986833,K04875.01,,CANDIDATE,Done,8/16/18,CANDIDATE,0.988,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,0.912179022,5.64E-06,-5.64E-06,131.81174,0.00482,-0.00482,2454964.812,0.00482,-0.00482,0,,,,,,0.038,0.424,-0.038,1.332,0.171,-0.171,,,,145,18.9,-18.9,0.010786,0.00122,-0.00051,3.41512,2.20516,-2.05465,LS+MCMC,0.65,0.04,-0.04,0.0155,,,89.59,,,1025,,,260.05,53.17,-51.06,5.32,1.7,-1.7,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.1433,0.6041,q1_q17_dr25_koi,3.1040375,9.210767,10.3,1,1469,1,q1_q17_dr25_tce,1.11E+31,0.9994,Mandel and Agol (2002 ApJ 580 171),,,002/002986/002986833/dv/kplr002986833-20160209194854_dvr.pdf,002/002986/002986833/dv/kplr002986833-001-20160209194854_dvs.pdf,3880,69,-92,4.722,0.023,-0.035,0.14,0.15,-0.15,0.555,0.033,-0.033,0.591,0.024,-0.042,,,,q1_q17_dr25_stellar,290.78214,38.18779,15.783,17.267,15.898,15.147,14.719,13.48,12.805,12.639,0.006,19.385471,3.20E-05,38.18696,0.00038,-0.2,1.4,-3,1.4,-1.00E-05,0.00019,0.00032,0.00019,0.24,0.63,0.59,0.53,0.63,0.59,0.21,0.69,0.13,0.6,0.24,0.74
4716,11853130,K03263.01,,CANDIDATE,Done,8/16/18,CANDIDATE,0.968,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,76.87935893,4.83E-05,-4.83E-05,146.882451,0.000505,-0.000505,2454979.882,0.000505,-0.000505,0,,,,,,0.864,0.076,-0.045,2.3819,0.0429,-0.0429,,,,21300,253,-253,0.161985,0.0392,-0.0126,22.55318,0.04865,-5.62866,LS+MCMC,7.71,0.8,-0.86,0.2746,,,89.74,,,202,,,0.4,0.12,-0.11,191.715,0.414,-0.414,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.4064,0.2898,q1_q17_dr25_koi,38.037132,118.37778,131,1,14,1,q1_q17_dr25_tce,1.11E+31,0.6321,Mandel and Agol (2002 ApJ 580 171),,,011/011853/011853130/dv/kplr011853130-20160209194854_dvr.pdf,011/011853/011853130/dv/kplr011853130-001-20160209194854_dvs.pdf,3638,72,-79,4.828,0.041,-0.054,-0.06,0.15,-0.15,0.436,0.045,-0.049,0.467,0.043,-0.052,,,,q1_q17_dr25_stellar,285.09586,50.10096,15.949,17.525,16.118,15.273,14.854,13.558,12.886,12.726,0.008,19.0063796,3.20E-06,50.101032,3.00E-05,-0.36,0.11,0.26,0.11,0.001,0.014,0.004,0.022,-0.011,0.072,-0.011,0.073,0.015,0.076,-0.124,0.095,-0.062,0.076,0.139,0.098
4805,12066569,K03282.01,Kepler-1455 b,CONFIRMED,Done,8/16/18,CANDIDATE,0.996,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,49.2768448,0.000336,-0.000336,157.02073,0.00515,-0.00515,2454990.021,0.00515,-0.00515,0,,,,,,0.022,0.419,-0.022,3.787,0.171,-0.171,,,,1130,73,-73,0.030272,0.00152,-0.00114,8.36473,1.05794,-3.11196,LS+MCMC,1.75,0.09,-0.13,0.2126,,,89.99,,,271,,,1.28,0.26,-0.26,102.4,13,-13,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2589,0.4639,q1_q17_dr25_koi,5.183427,14.733009,17.8,1,26,1,q1_q17_dr25_tce,1.11E+31,0.6594,Mandel and Agol (2002 ApJ 580 171),,,012/012066/012066569/dv/kplr012066569-20160209194854_dvr.pdf,012/012066/012066569/dv/kplr012066569-001-20160209194854_dvs.pdf,3899,78,-78,4.713,0.039,-0.021,-0.2,0.15,-0.15,0.529,0.028,-0.038,0.528,0.036,-0.03,,,,q1_q17_dr25_stellar,294.08307,50.502769,15.855,17.222,15.909,15.268,14.929,13.772,13.085,12.922,0.023,19.60549,2.30E-05,50.50295,0.00023,-1.62,0.79,0.63,0.84,0.00195,0.00092,-0.0005,0.001,-0.12,0.45,-0.06,0.23,0.14,0.33,-0.05,0.51,0.03,0.27,0.06,0.55
4806,6497146,K03284.01,Kepler-438 b,CONFIRMED,Done,8/16/18,CANDIDATE,1,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,35.2330694,0.000271,-0.000271,135.36477,0.00637,-0.00637,2454968.365,0.00637,-0.00637,0,,,,,,0.139,0.323,-0.139,3.674,0.215,-0.215,,,,353,27.5,-27.5,0.016941,0.00107,-0.000725,6.12686,0.96504,-2.63386,LS+MCMC,0.97,0.06,-0.07,0.1729,,,89.89,,,288,,,1.62,0.37,-0.34,73.8,11.6,-11.6,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2107,0.5308,q1_q17_dr25_koi,3.8971653,11.920323,14.5,1,38,1,q1_q17_dr25_tce,1.11E+31,0.612,Mandel and Agol (2002 ApJ 580 171),,,006/006497/006497146/dv/kplr006497146-20160209194854_dvr.pdf,006/006497/006497146/dv/kplr006497146-001-20160209194854_dvs.pdf,3749,75,-84,4.743,0.033,-0.033,0.16,0.15,-0.15,0.524,0.033,-0.037,0.554,0.028,-0.043,,,,q1_q17_dr25_stellar,281.64581,41.951092,14.467,15.987,14.61,13.815,13.393,12.13,11.449,11.199,0.002,18.776325,2.10E-05,41.9507,0.00024,-2.47,0.86,-1.39,0.87,0.00058,0.00032,0.00043,0.00032,-0.28,0.42,-0.03,0.33,0.28,0.42,-0.48,0.42,0,0.33,0.48,0.42
4934,5384713,K03444.01,,CANDIDATE,Done,8/16/18,CANDIDATE,1,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,12.67143692,9.15E-05,-9.15E-05,137.50707,0.00598,-0.00598,2454970.507,0.00598,-0.00598,0,,,,,,0.047,0.419,-0.047,2.498,0.178,-0.178,,,,216,17.8,-17.8,0.013071,0.00099,-0.000461,7.10443,1.39884,-3.37943,LS+MCMC,0.76,0.04,-0.06,0.0865,,,89.93,,,404,,,6.31,1.31,-1.3,39.21,7.7,-7.7,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2107,0.5308,q1_q17_dr25_koi,3.3687685,10.152113,13.7,4,103,3,q1_q17_dr25_tce,1.11E+31,0.3228,Mandel and Agol (2002 ApJ 580 171),,,005/005384/005384713/dv/kplr005384713-20160209194854_dvr.pdf,005/005384/005384713/dv/kplr005384713-003-20160209194854_dvs.pdf,3705,74,-74,4.721,0.039,-0.021,0.21,0.15,-0.15,0.529,0.03,-0.038,0.536,0.034,-0.034,,,,q1_q17_dr25_stellar,297.4292,40.561909,13.693,15.377,13.979,12.971,12.453,11.166,10.523,10.309,0.008,19.82863,2.10E-05,40.56232,0.00026,0.66,0.86,1.47,0.94,-3.00E-05,0.00014,-0.00024,0.00015,0.22,0.95,0.08,0.52,0.24,0.89,0.62,0.98,0.44,0.49,0.76,0.84
4935,5384713,K03444.02,,CANDIDATE,Done,8/16/18,CANDIDATE,0,0,0,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED---CENT_KIC_POS,60.32668824,5.62E-05,-5.62E-05,145.057472,0.000747,-0.000747,2454978.057,0.000747,-0.000747,0,,,,,,0.974,24.4,-0.053,1.6864,0.0423,-0.0423,,,,3150,67.5,-67.5,0.086168,24.2,-0.0226,11.75591,441.27594,-5.32571,LS+MCMC,4.98,0.28,-0.36,0.2448,,,89.57,,,240,,,0.79,0.16,-0.16,131.3,64.8,-64.8,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2107,0.5308,q1_q17_dr25_koi,18.645964,59.158527,57,4,21,1,q1_q17_dr25_tce,1.11E+31,0.8057,Mandel and Agol (2002 ApJ 580 171),,,005/005384/005384713/dv/kplr005384713-20160209194854_dvr.pdf,005/005384/005384713/dv/kplr005384713-001-20160209194854_dvs.pdf,3705,74,-74,4.721,0.039,-0.021,0.21,0.15,-0.15,0.529,0.03,-0.038,0.536,0.034,-0.034,,,,q1_q17_dr25_stellar,297.4292,40.561909,13.693,15.377,13.979,12.971,12.453,11.166,10.523,10.309,0,19.8286259,4.00E-06,40.562021,4.80E-05,0.49,0.16,0.4,0.17,-2.00E-05,0.00086,-0.0012,0.0011,0.016,0.093,0.003,0.086,0.016,0.091,0.387,0.093,0.385,0.091,0.546,0.092
4936,5384713,K03444.03,,CANDIDATE,Done,8/16/18,CANDIDATE,0.977,0,0,0,0,q1_q17_dr25_sup_koi,CENT_KIC_POS,2.63595435,1.76E-05,-1.76E-05,132.31984,0.00624,-0.00624,2454965.32,0.00624,-0.00624,0,,,,,,0.005,0.45,-0.005,1.309,0.193,-0.193,,,,93.7,13,-13,0.008651,0.000744,-0.00074,10.20189,2.03913,-10.14401,LS+MCMC,0.5,0.03,-0.04,0.0304,,,89.98,,,682,,,51.07,10.65,-10.49,15.53,3.1,-3.1,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2107,0.5308,q1_q17_dr25_koi,4.2803407,11.416978,9.2,4,509,2,q1_q17_dr25_tce,1.11E+31,0.8798,Mandel and Agol (2002 ApJ 580 171),,,005/005384/005384713/dv/kplr005384713-20160209194854_dvr.pdf,005/005384/005384713/dv/kplr005384713-002-20160209194854_dvs.pdf,3705,74,-74,4.721,0.039,-0.021,0.21,0.15,-0.15,0.529,0.03,-0.038,0.536,0.034,-0.034,,,,q1_q17_dr25_stellar,297.4292,40.561909,13.693,15.377,13.979,12.971,12.453,11.166,10.523,10.309,0.209,19.828643,2.10E-05,40.56208,0.00025,1.18,0.84,0.61,0.9,-6.90E-05,8.50E-05,-6.10E-05,9.00E-05,-0.3,1.2,-0.7,0.67,0.77,0.92,0,1.2,-0.35,0.67,0.35,0.62
5078,5531953,K01681.02,,CANDIDATE,Done,8/16/18,CANDIDATE,0.329,0,0,0,0,q1_q17_dr25_sup_koi,CENT_UNRESOLVED_OFFSET,1.992812339,7.83E-06,-7.83E-06,131.70565,0.00307,-0.00307,2454964.706,0.00307,-0.00307,0,,,,,,1.127,15.76,-0.104,2.066,0.177,-0.177,,,,315,22.8,-22.8,0.148573,15.8,-0.0941,0.03649,26.59967,-0.00377,LS+MCMC,6.81,0.75,-0.9,0.0238,,,55.11,,,675,,,48.82,16.18,-15.53,1.971,0.986,-0.986,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.4064,0.2898,q1_q17_dr25_koi,4.3703732,12.93635,16.8,4,643,2,q1_q17_dr25_tce,1.11E+31,0.383,Mandel and Agol (2002 ApJ 580 171),,,005/005531/005531953/dv/kplr005531953-20160209194854_dvr.pdf,005/005531/005531953/dv/kplr005531953-002-20160209194854_dvs.pdf,3638,72,-87,4.844,0.049,-0.055,-0.14,0.15,-0.15,0.42,0.046,-0.056,0.45,0.043,-0.059,,,,q1_q17_dr25_stellar,291.285,40.730049,15.855,17.402,16.014,15.192,14.74,13.465,12.847,12.58,0,19.418987,1.60E-05,40.73017,0.0002,-0.54,0.65,0.42,0.71,1.00E-05,0.00017,-0.00065,0.00019,-1.62,0.76,0.01,0.34,1.62,0.76,-1.62,0.75,-0.27,0.37,1.64,0.75
5127,5531953,K01681.03,,CANDIDATE,Done,8/16/18,CANDIDATE,0.944,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,3.53105835,1.88E-05,-1.88E-05,134.3171,0.00376,-0.00376,2454967.317,0.00376,-0.00376,0,,,,,,1.213,59.41,-2.797,1.778,0.225,-0.225,,,,311,33.1,-33.1,0.231298,59.4,-2.79,0.06295,609.4881,-0.24005,LS+MCMC,10.61,1.16,-1.42,0.0348,,,69.5,,,558,,,22.83,7.57,-7.26,3.46,1.7,-1.7,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.4064,0.2898,q1_q17_dr25_koi,2.6556892,7.644603,11.7,4,336,4,q1_q17_dr25_tce,1.11E+31,0.2055,Mandel and Agol (2002 ApJ 580 171),,,005/005531/005531953/dv/kplr005531953-20160209194854_dvr.pdf,005/005531/005531953/dv/kplr005531953-004-20160209194854_dvs.pdf,3638,72,-87,4.844,0.049,-0.055,-0.14,0.15,-0.15,0.42,0.046,-0.056,0.45,0.043,-0.059,,,,q1_q17_dr25_stellar,291.285,40.730049,15.855,17.402,16.014,15.192,14.74,13.465,12.847,12.58,0.01,19.419001,2.00E-05,40.72988,0.00025,0.04,0.82,-0.62,0.91,-0.00016,0.00024,-0.00042,0.00026,-0.13,0.75,1.6,0.77,1.61,0.72,-0.09,0.78,1.02,0.81,1.02,0.76
5149,6023859,K03414.01,,FALSE POSITIVE,Done,8/16/18,FALSE POSITIVE,0,0,1,0,0,q1_q17_dr25_sup_koi,MOD_ODDEVEN_ALT---DEEP_V_SHAPED,27.00980738,2.75E-06,-2.75E-06,141.2897316,9.31E-05,-9.31E-05,2454974.29,9.31E-05,-9.31E-05,0,,,,,,0.949,0.183,-0.082,1.96698,0.00514,-0.00514,,,,67900,147,-147,0.382756,0.133,-0.0696,30.49176,1.57929,-0.48347,LS+MCMC,22.32,1.84,-2.26,0.1448,,,89.49,,,330,,,2.82,0.89,-0.85,105.55,5.5,-5.5,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.2238,0.5081,q1_q17_dr25_koi,222.5888,734.839,541.3,1,25,1,q1_q17_dr25_tce,1.10E+29,-1,Mandel and Agol (2002 ApJ 580 171),,,006/006023/006023859/dv/kplr006023859-20160209194854_dvr.pdf,006/006023/006023859/dv/kplr006023859-001-20160209194854_dvs.pdf,3900,117,-140,4.727,0.05,-0.041,-0.1,0.2,-0.2,0.534,0.044,-0.054,0.555,0.041,-0.056,,,,q1_q17_dr25_stellar,284.49628,41.32589,15.483,16.885,15.538,14.883,14.531,13.372,12.674,12.517,0.013,18.96641031,4.50E-07,41.3258471,5.10E-06,-0.312,0.018,-0.155,0.018,-0.001,0.024,0.002,0.032,0.017,0.068,-0.031,0.068,0.035,0.07,-0.14,0.1,-0.11,0.094,0.18,0.1
5207,8424002,K03497.01,Kepler-1512 b,CONFIRMED,Done,8/16/18,CANDIDATE,1,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,20.35971899,5.48E-05,-5.48E-05,134.29123,0.00218,-0.00218,2454967.291,0.00218,-0.00218,0,,,,,,0.925,0.005,-0.693,2.1521,0.0621,-0.0621,,,,346,15.2,-15.2,0.021227,0.000297,-0.00404,1.4014,20.04235,-0.11488,LS+MCMC,0.8,0.12,-0.16,0.1025,,,88.31,,,276,,,1.38,0.58,-0.58,31.3,15.4,-15.4,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.366,0.3573,q1_q17_dr25_koi,4.860193,19.605627,26.8,1,65,1,q1_q17_dr25_tce,1.11E+31,0.9164,Mandel and Agol (2002 ApJ 580 171),,,008/008424/008424002/dv/kplr008424002-20160209194854_dvr.pdf,008/008424/008424002/dv/kplr008424002-001-20160209194854_dvs.pdf,3419,67,-76,4.904,0.084,-0.052,0.04,0.15,-0.15,0.344,0.051,-0.07,0.346,0.066,-0.081,,,,q1_q17_dr25_stellar,289.27451,44.470322,13.393,14.384,13.358,12.967,,11.315,10.75,10.623,0.09,19.2849838,9.80E-06,44.47032,0.00012,0.66,0.38,0,0.42,-0.00019,0.00013,6.00E-05,0.00014,-0.05,0.15,0.14,0.23,0.14,0.22,0,0.16,0.37,0.25,0.37,0.25
5294,11547869,K03749.01,,CANDIDATE,Done,8/16/18,CANDIDATE,0,0,0,0,0,q1_q17_dr25_sup_koi,DEEP_V_SHAPED---CENT_FEW_DIFFS,10.72725536,4.89E-05,-4.89E-05,132.90239,0.0033,-0.0033,2454965.902,0.0033,-0.0033,0,,,,,,1.056,17.11,-0.042,1.7541,0.0213,-0.0213,,,,56200,432,-432,0.43892,17,-0.0342,15.65832,640.11438,-1.2086,LS+MCMC,12.85,3.01,-2.69,0.0612,,,88.67,,,307,,,2.1,1.36,-0.9,45.7,22.8,-22.8,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3411,0.3866,q1_q17_dr25_koi,86.62705,159.04483,160.5,1,10,1,q1_q17_dr25_tce,1.00E+23,0.5649,Mandel and Agol (2002 ApJ 580 171),,,011/011547/011547869/dv/kplr011547869-20160209194854_dvr.pdf,011/011547/011547869/dv/kplr011547869-001-20160209194854_dvs.pdf,3324,66,-73,5.006,0.075,-0.083,0.08,0.15,-0.15,0.268,0.063,-0.056,0.267,0.072,-0.064,,,,q1_q17_dr25_stellar,285.00772,49.503979,16.415,18.226,16.786,15.638,15.075,13.726,13.068,12.972,0,19.0005127,2.40E-06,49.503916,2.20E-05,-0.047,0.084,-0.231,0.078,0,0.11,0.01,0.17,0.08,0.072,-0.098,0.074,0.126,0.073,-0.219,0.072,-0.028,0.074,0.221,0.072
5635,9150827,K01408.02,,FALSE POSITIVE,Done,8/16/18,FALSE POSITIVE,,0,0,0,0,q1_q17_dr25_sup_koi,,82.37208458,,,208.4205685,,,2455041.421,,,,,,,,,,,,6.35,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,q1_q16_koi,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.29456,45.56461,14.688,15.964,14.673,14.141,13.85,12.663,11.969,11.809,,,,,,,,,,,,,,,,,,,,,,,,,
6016,11497958,K01422.05,Kepler-296 A e,CONFIRMED,Done,8/16/18,CANDIDATE,0.984,0,0,0,0,q1_q17_dr25_sup_koi,NO_COMMENT,34.1420506,0.000229,-0.000229,136.03624,0.00559,-0.00559,2454969.036,0.00559,-0.00559,0,,,,,,0.105,0.334,-0.105,2.945,0.179,-0.179,,,,788,63.1,-63.1,0.025353,0.00135,-0.00128,11.96206,0.72233,-5.78164,LS+MCMC,1.06,0.13,-0.16,0.151,,,89.93,,,248,,,0.89,0.33,-0.3,90.33,5.5,-5.5,Claret (2011 A&A 529 75) ATLAS LS,0,0,0.3775,0.3402,q1_q17_dr25_koi,4.240604,10.541692,13.3,5,31,4,q1_q17_dr25_tce,1.11E+31,0.0957,Mandel and Agol (2002 ApJ 580 171),,,011/011497/011497958/dv/kplr011497958-20160209194854_dvr.pdf,011/011497/011497958/dv/kplr011497958-004-20160209194854_dvs.pdf,3526,71,-78,4.866,0.066,-0.044,-0.08,0.15,-0.15,0.383,0.048,-0.058,0.394,0.055,-0.067,,,,q1_q17_dr25_stellar,286.54001,49.437328,15.921,17.617,16.09,15.194,14.726,13.391,12.807,12.6,0.533,19.102647,2.80E-05,49.43733,0.00024,-0.72,0.99,-0.01,0.86,0.00068,0.00087,-0.0001,0.00078,0,4.5,-0.8,5.1,0.8,5.1,-0.1,4.5,-0.9,5.1,0.9,5.1
